"","x"
"2537",-0.00628763411630651
"2538",-0.00560225554866989
"2539",0.00506147139849134
"2540",-0.00524271290329192
"2541",-0.00800732212851329
"2542",0.00546648591584109
"2543",0.0138953783155973
"2544",0.00785437811514456
"2545",-0.0053485597285956
"2546",-0.00358166572001206
"2547",0.00340288677969447
"2548",0.00410385088405896
"2549",-0.000712504483295184
"2550",-0.00196200901251942
"2551",-0.00698739741592203
"2552",-0.015217684970886
"2553",-0.00384088263679194
"2554",-0.0101299328336708
"2555",-0.0102335994038296
"2556",0.0106037641313579
"2557",-0.00389358051913202
"2558",0.00758771105927414
"2559",0.0014738396183005
"2560",0.00770222036209223
"2561",0.00546549001255503
"2562",-0.00145454571099357
"2563",0.000909338973272611
"2564",0.00109011638702317
"2565",0.00398695707545116
"2566",0.0081059617039605
"2567",0.00429646203350575
"2568",0
"2569",-0.00214592357027676
"2570",-0.00143317831768819
"2571",-0.00215362610159797
"2572",-0.00576578173896447
"2573",0.0016249890729334
"2574",0.00198251844693953
"2575",-0.00306555104377715
"2576",0.0203796828068761
"2577",0.0001769441745747
"2578",-0.0023027199972363
"2579",-0.00390903127474918
"2580",0.00231172860130346
"2581",0
"2582",0.00230639683540446
"2583",0.00283135917338306
"2584",-0.00816186220032389
"2585",-0.0123690740724607
"2586",0.00270197408373019
"2587",-0.00306278953054573
"2588",-0.0101560539253747
"2589",0.00327570811563049
"2590",0
"2591",-0.00875918008988119
"2592",-0.00348848237737753
"2593",-0.0044239703489426
"2594",0.0128489286070708
"2595",0.00382270420913056
"2596",-0.00327570811563049
"2597",-0.00200711681284726
"2598",0.000912825257359806
"2599",-0.00695846059886973
"2600",0.00275254784304035
"2601",0.00511790552309899
"2602",0.00817072180704947
"2603",-0.000904568130426497
"2604",0.00379369978976918
"2605",-0.000360685305984099
"2606",0.00431966114451665
"2607",0.000897585555280855
"2608",0.000538164870823366
"2609",-0.00107661951903015
"2610",-0.000538744737822228
"2611",0.000718261837308276
"2612",0.000538358021077379
"2613",0.00161333726846724
"2614",0.00107411395933799
"2615",0.00428495567250131
"2616",0.00177999335000223
"2617",0.0116691564584457
"2618",0.00944723611364928
"2619",0.00797784321470818
"2620",0.0018983524555054
"2621",-0.000517375194777792
"2622",0.000344946536707802
"2623",-0.00138050065065087
"2624",-0.00588848254998009
"2625",-0.00121665088441336
"2626",-0.0010440230633364
"2627",-0.00488657167830198
"2628",-0.000875120384894679
"2629",0.00297228997561838
"2630",0.00539741886619094
"2631",0.00156155145811265
"2632",-0.00608644605640229
"2633",-0.00682596507039968
"2634",0
"2635",-0.00035130862824051
"2636",0.00245657256370269
"2637",-0.000701262300827565
"2638",-0.00140400163463461
"2639",0.00525487283835879
"2640",0.00244285586496851
"2641",-0.00892784923451106
"2642",-0.0109619202341786
"2643",-0.0026702285558784
"2644",0.000356442705609084
"2645",-0.00124810571609135
"2646",-0.00626400258493032
"2647",0
"2648",-0.00161710573376617
"2649",-0.00921332504060324
"2650",-0.00692044284457438
"2651",-0.00991743665734557
"2652",0.00607233441924038
"2653",-0.0062569214063819
"2654",0.00735703152833311
"2655",0.0170789035039296
"2656",0.000360230551446072
"2657",-0.00886322162842834
"2658",-0.00583092031079335
"2659",0.00310190924750309
"2660",0.00997017231984998
"2661",0.00144196131690144
"2662",0.00574714225556772
"2663",0.00411045168146451
"2664",0.00373832211060687
"2665",0.00672926215618208
"2666",-0.00088284635380198
"2667",0.00194123417530356
"2668",0.00211342100502776
"2669",-0.000527936659864281
"2670",0.00351432447445532
"2671",0.0031523668837341
"2672",0.00974429147467859
"2673",0.00552582998205509
"2674",-0.00483342905427175
"2675",-0.00329318262784106
"2676",-0.00278164296187722
"2677",-0.0105006215110688
"2678",0.00210896387482062
"2679",0.00227970287244794
"2680",-0.0015777021416179
"2681",-0.00898763649737955
"2682",-0.0124689894797338
"2683",-0.00089661980363509
"2684",0.00661602770907876
"2685",-0.00697490085127583
"2686",0.00197221041066431
"2687",-0.00701000444062139
"2688",-0.003976148379639
"2689",-0.00199401860686432
"2690",-0.0229431005116916
"2691",0.00278112722134694
"2692",0.0103150665933409
"2693",-0.00385569191519775
"2694",-0.00849811136799161
"2695",-0.0157071292053574
"2696",-0.00226415191063856
"2697",-0.00872705216312175
"2698",0.00266413097631313
"2699",0.0169591402078266
"2700",-0.00299401421260503
"2701",-0.00695818510269763
"2702",0.00752024600742418
"2703",0.0061619091429419
"2704",0.0057540762009376
"2705",0.00203383633018106
"2706",0.00147655988436401
"2707",-0.00129187062351965
"2708",0.00772630775114092
"2709",0.00530020431131684
"2710",-0.00420130310183087
"2711",-0.0051385688404082
"2712",-0.00184162114664943
"2713",-0.00721490503711619
"2714",-0.00260271572841608
"2715",-0.0191699161077201
"2716",-0.00953296065872333
"2717",0.0161523701713988
"2718",0.0106872677478211
"2719",-0.00392413845613415
"2720",-0.000374531839584247
"2721",0.0102488551994893
"2722",0.00517752635893531
"2723",0.00386562837558913
"2724",0.00859787606937612
"2725",0.00381783937965974
"2726",0.00434547125950147
"2727",0.0193242728264034
"2728",-0.00997336850999186
"2729",-0.00502423450567946
"2730",0.00394973583496405
"2731",-0.00197291786710352
"2732",-0.0026966308475993
"2733",0.00484871202253689
"2734",0.0019686807253203
"2735",-0.00376175992189154
"2736",0.00143472047566018
"2737",0.00589655956684343
"2738",-0.00178316737691553
"2739",-0.00357590225492377
"2740",-0.00520787744361595
"2741",-0.00433057335036402
"2742",0.00162616351672362
"2743",-0.001445348038426
"2744",0.0028886100605563
"2745",0.00986643576481949
"2746",0.00231791135249004
"2747",0.00886530628956272
"2748",0.00352423272252977
"2749",0.000527565298440891
"2750",-0.000703482266086297
"2751",-0.00281888840641997
"2752",0.00913248356327223
"2753",-0.00122452564938058
"2754",-0.000700402760203112
"2755",0.00802516519172336
"2756",-0.00278406304762058
"2757",0.000870852619697438
"2758",0.00139178867282297
"2759",0.00450998162529803
"2760",0.00466201310581127
"2761",0.00103305794311392
"2762",-0.00933616739929644
"2763",0.013629124966867
"2764",0.003591896447106
"2765",-0.00290673026750987
"2766",0.0069960186376834
"2767",0.0027169315405482
"2768",0.00287867441191825
"2769",0.0030390028454006
"2770",0.00470905680157241
"2771",-0.000335626786167609
"2772",0.00100654261140143
"2773",0.000670465998967806
"2774",0.0015069069406568
"2775",0.00317381039823417
"2776",0.0054885792669177
"2777",0.00265032455948777
"2778",0.00132253284279393
"2779",0.00148576172606063
"2780",0.0101756991598263
"2781",0.011849826184533
"2782",-0.00307070948358046
"2783",0.00194049220011472
"2784",0.0064412461028569
"2785",-0.00128493432391608
"2786",-0.00742058575297033
"2787",-0.00178267610616789
"2788",0.00904252891657542
"2789",-0.0030588448546256
"2790",-0.00841973885983016
"2791",-0.00587085834978396
"2792",0.00440637187861892
"2793",0.00827054094016422
"2794",0.00611819651193546
"2795",-0.0032154368539743
"2796",0.0035364126230597
"2797",0.000641642627082994
"2798",0.00368147674703412
"2799",0.0039862924508105
"2800",0.00729351576271053
"2801",0.00220924817646218
"2802",-0.000157641680787357
"2803",0.0065996468327425
"2804",0.0015649455463036
"2805",0.00156250031789185
"2806",-0.00909667502436484
"2807",-0.000472775991785745
"2808",0.000945328572052873
"2809",-0.000315010240437452
"2810",0.00283152619573812
"2811",-0.00440806759117152
"2812",0.00299330668554276
"2813",0.0100173008576396
"2814",-0.00327587844628585
"2815",0.0133480175195002
"2816",-0.00185185238107355
"2817",-0.000618046991243126
"2818",-0.00263096955910669
"2819",-0.00170608804469552
"2820",-0.00108720986091715
"2821",0.000466091828526416
"2822",0.00850674064973322
"2823",0.0020001545248105
"2824",0.00826577490483782
"2825",0.000914216123402589
"2826",-0.00305064300041202
"2827",0.00228885428375225
"2828",0.00532037433461152
"2829",0.00860447606239845
"2830",0.00135185901173696
"2831",-0.00466411738475703
"2832",-0.000754318509026852
"2833",0.00165875028608387
"2834",0.0342128888714415
"2835",-0.0367775730863125
"2836",-0.00590866047493499
"2837",0.000151941047166204
"2838",-0.000759936201934153
"2839",-0.0210501742029514
"2840",0.0138784031720771
"2841",0.00382117392732351
"2842",-0.00137394113667444
"2843",-0.00229410515846862
"2844",-0.00214592357027676
"2845",0.00718602587760131
"2846",0.0081930362715763
"2847",0.00392098225162751
"2848",0.00120336957963296
"2849",-0.00165500677210506
"2850",0.000903070500868353
"2851",-0.000903070500868353
"2852",-0.000301204821553824
"2853",0.00165550493074029
"2854",0.00495013386117016
"2855",0.00373385543202964
"2856",0.00461070200311742
"2857",-0.00595328443794951
"2858",0.00417101751733817
"2859",-0.00626306848956215
"2860",-0.00254624566535888
"2861",-0.00631866101084366
"2862",-0.00378015117107022
"2863",0.00634251597647051
"2864",0.00195503483580328
"2865",0
"2866",0.0025508304025621
"2867",0.00523131003949295
"2868",-0.00283645782469133
"2869",-0.0188642129084267
"2870",0.0155698104080786
"2871",-0.000150003750374772
"2872",-0.00768018231862921
"2873",-0.00530505222969335
"2874",0.00273182746916412
"2875",-0.00440495889605419
"2876",-0.00779403349496555
"2877",-0.00924790807928666
"2878",0.00878753824072476
"2879",-0.000153503722766679
"2880",-0.00369117613804271
"2881",0.00399816002379971
"2882",-0.0106457844113157
"2883",0
"2884",0.00185960072185321
"2885",-0.00108434678737357
"2886",0.00185816095583213
"2887",0.0087794171922706
"2888",0.00642007708052006
"2889",0.00273889398239646
"2890",-0.000607995154767949
"2891",-0.000912686403482965
"2892",-0.000304414005395159
"2893",-0.00564843880211718
"2894",-0.00706716722309242
"2895",0.00645460977667955
"2896",-0.00753444019398497
"2897",-0.00588236990306701
"2898",0.00449230094805575
"2899",0.000154547562319252
"2900",0.00231535180999742
"2901",0.000154166345792461
"2902",0.00553421858304048
"2903",0.00930807056080951
"2904",0.0116271600562738
"2905",0.00150015029633632
"2906",0.000749232072210226
"2907",0.00909571617893423
"2908",-0.00640311918938785
"2909",0.00521494141704615
"2910",0.00577907809774114
"2911",-0.000147765053833737
"2912",0.00221418645335802
"2913",-0.00118028930786718
"2914",0.00309529320752766
"2915",0.00161752847560681
"2916",-0.00500811180782534
"2917",-0.00251349285872671
"2918",0.00266114882060453
"2919",0.00559483202641431
"2920",0.00263929771977178
"2921",0.00204798199140832
"2922",0.000146124059585695
"2923",-0.00674390475602227
"2924",-0.0057535011557075
"2925",0.00118290713187186
"2926",0.000443229674094603
"2927",-0.00221811551202133
"2928",0.00384161228954305
"2929",0.00382691076410957
"2930",0.00176133907270071
"2931",-0.00337862972882963
"2932",0.00733033629830793
"2933",-0.00160806993208062
"2934",-0.00690012280393315
"2935",-0.00887842470133293
"2936",0.0100562811390388
"2937",0.00073545638381578
"2938",-0.00708280960079666
"2939",0.00177541103004675
"2940",-0.00652530863492284
"2941",-0.0169559167691515
"2942",0.0132292969684968
"2943",0.000447928338956238
"2944",-0.00403859646968474
"2945",-0.0143409507372319
"2946",0.000152033447651689
"2947",0.0104348772925791
"2948",0.00165351409338843
"2949",0.00225039476863653
"2950",0.000599250954262054
"2951",-0.000599250954262054
"2952",0.00672095726863198
"2953",0.00874403496387455
"2954",-0.0118748612260626
"2955",0.0143802048104789
"2956",0.00249908252078868
"2957",0.000880540121467099
"2958",-0.000146702853633052
"2959",-0.00176211499339995
"2960",-0.00279638124678261
"2961",0.00029472443478884
"2962",0.00499707095096102
"2963",0.00351237006783034
"2964",-0.00659584655835133
"2965",0.000881963896652849
"2966",-0.00117612480478968
"2967",0.00528170241917536
"2968",0.00175438641489389
"2969",-0.00175438641489389
"2970",0.00116993286231359
"2971",0.00291885788084478
"2972",0.00160174770321042
"2973",0.00551365296978901
"2974",0.00519556660148623
"2975",0.00774308428431691
"2976",0.0122091238330579
"2977",-0.00141203073447116
"2978",0.00423012475111051
"2979",0.00281017467497513
"2980",0.00545723036302892
"2981",0.000139538129020345
"2982",-0.000697885435541501
"2983",0
"2984",0.00139528416664536
"2985",0.000836236982529215
"2986",-0.00111513811388608
"2987",0.00195067638836921
"2988",0.000139188531089296
"2989",-0.00139275788530302
"2990",-0.000697107034155486
"2991",-0.005313954610636
"2992",0.00642909272452208
"2993",0.00319911254131444
"2994",-0.0011115743815111
"2995",0.000833796601947157
"2996",-0.00403647287563658
"2997",0.00473077270217992
"2998",0.00484664799729462
"2999",0.00344756598798845
"3000",-0.00151546491771715
"3001",-0.00761196672443631
"3002",0.000416695609890994
"3003",-0.00347778051023528
"3004",-0.00699205757284993
"3005",-0.00196656897204139
"3006",-0.00366249176832323
"3007",0.000705367878579111
"3008",0.00155006019903681
"3009",0.00883162675923899
"3010",0.000558113590599874
"3011",-0.00195476186232035
"3012",-0.00828016800113662
"3013",0.00239285074410045
"3014",-0.00691263244971907
"3015",-0.0139702913578503
"3016",-0.00778214044205416
"3017",0.000433933614966797
"3018",-0.0027514317553301
"3019",0.00592787104177273
"3020",0.00345373778336544
"3021",-0.00201323047578583
"3022",-0.00577452160390823
"3023",-0.0109179336205667
"3024",0.00102406562969026
"3025",0.00525012143667603
"3026",0.000872346667708079
"3027",-0.00758574024139058
"3028",0.00160948165550678
"3029",-0.000731261458546406
"3030",-0.00322391838438207
"3031",-0.00338161022092631
"3032",0.00396855081004333
"3033",0.00978038596864472
"3034",0.00608256763093795
"3035",0.00790972700803394
"3036",0.00100221928354571
"3037",0.00114416488454516
"3038",0.00655366357650511
"3039",0.00226950452021768
"3040",-0.0014178366191997
"3041",-0.000283808714832468
"3042",-0.000141934568402391
"3043",-0.000425924617783124
"3044",0.00453387005042849
"3045",-0.00212269236995422
"3046",-0.00255319287633871
"3047",0.00354434339995713
"3048",-0.00482338855407782
"3049",-0.00227790531299377
"3050",-0.00571756846320337
"3051",0.00186179788831353
"3052",0.00100107266136362
"3053",0.00342466088136462
"3054",-0.0005699629678384
"3055",-0.00214025907482096
"3056",-0.00329065323047839
"3057",-0.0012906003082005
"3058",0.00714901529190293
"3059",0.00327146298457581
"3060",-0.000284050562909144
"3061",0.00283688133519888
"3062",0.00438132281670889
"3063",0.00211312327697577
"3064",-0.00169014124740485
"3065",-0.0012694832087865
"3066",-0.00268532420569034
"3067",-0.00212509820004936
"3068",-0.00156128056695248
"3069",0.000709975180692268
"3070",-0.00798066085565186
"3071",-0.00272225972255935
"3072",0.0048661896511728
"3073",-0.000428418428544575
"3074",-0.00659217061965478
"3075",-0.00259142097224174
"3076",-0.00810541418282096
"3077",-0.00466133400457558
"3078",0.00611355615930353
"3079",-0.0010163340257785
"3080",-0.00772880259958075
"3081",0.0036531055457667
"3082",-0.00219026151661783
"3083",-0.00748297820825616
"3084",0
"3085",-0.004428051515732
"3086",0.004428051515732
"3087",0.00543439686553882
"3088",0.00467632008104069
"3089",-0.00087514591349791
"3090",-0.00102197249569258
"3091",-0.011015753604485
"3092",-0.00979526976986644
"3093",-0.0112487125358713
"3094",-0.016117119439004
"3095",0.00702614773775245
"3096",0.00440428990476516
"3097",0.00814975835846621
"3098",-0.00436846367679244
"3099",-0.00332678365195704
"3100",-0.0129584860807581
"3101",-0.0140618866565765
"3102",-0.0107956927393946
"3103",-0.0145779796062406
"3104",0.00715708820509064
"3105",0.0186833286064276
"3106",-0.000311138770400454
"3107",-0.00530422460455959
"3108",-0.00172211392853772
"3109",-0.00361039557078069
"3110",-0.019852950940126
"3111",-0.0199277554323665
"3112",-0.00805064727716776
"3113",-0.0191528879111544
"3114",-0.0690889629661138
"3115",0.0454383497641517
"3116",0.0263374326184742
"3117",-0.00420133379940069
"3118",-0.0361805429298476
"3119",0.005224672281952
"3120",0.0141430436077279
"3121",0.000171247538735209
"3122",0.000855798083896353
"3123",-0.0108369513298774
"3124",-0.0259299741399737
"3125",-0.015021741695838
"3126",-0.0213064601889568
"3127",0.0283089127181753
"3128",-0.00268745122780523
"3129",-0.00359454017514871
"3130",-0.0137783180437205
"3131",-0.0219626803281736
"3132",-0.0171266066316784
"3133",-0.00437554203277424
"3134",-0.00248162769336302
"3135",0.00533741259472098
"3136",0.0338318407541696
"3137",0.00622940819877638
"3138",0.0200711918204206
"3139",0.0112150708201399
"3140",0.0056487352318646
"3141",-0.0113295600246941
"3142",0.00674239601778837
"3143",0.0114286958236223
"3144",0.00922307068709038
"3145",0.00518314912967455
"3146",-0.00345244603238992
"3147",0
"3148",-0.0183235211253017
"3149",-0.0102673941451794
"3150",0.00390694867420471
"3151",0.00688866099518481
"3152",-0.00017604084192957
"3153",-0.00777663869662604
"3154",0.00177273579486315
"3155",0.00547559435729195
"3156",0.00754588120311706
"3157",0.010953773784375
"3158",0.00689301367890138
"3159",-0.00827733644712492
"3160",0.00397477409160629
"3161",0.00241171520857275
"3162",-0.00638648930017904
"3163",-0.00677615311053881
"3164",0.00261164943429826
"3165",0.00104275296205536
"3166",-0.000347463519826618
"3167",0.00138913028068366
"3168",0.0107008269972351
"3169",0.00701397110349511
"3170",-0.000341005970909691
"3171",0.00628986349068139
"3172",0.00608212721350654
"3173",-0.00421977164263687
"3174",0.0111018802158451
"3175",-0.00133913645723549
"3176",-0.00201207311341989
"3177",-0.000503651483827028
"3178",-0.0128445233871455
"3179",-0.00221370886485861
"3180",0.000340889725475968
"3181",0.0074703233651654
"3182",-0.00951740698689019
"3183",-0.00754203095097417
"3184",0.00412088495250273
"3185",0.000342641771383434
"3186",0.00119832249210905
"3187",0.00239234563861945
"3188",0.00425786217653989
"3189",-0.00238216889918608
"3190",0.00323157012242881
"3191",0.00322116070669942
"3192",-0.000846668410581231
"3193",-0.00135616226921798
"3194",-0.00697934571963987
"3195",-0.0146264329949419
"3196",-0.0185449681430843
"3197",0.0058103869780064
"3198",-0.0143225859192677
"3199",-0.00679059078299016
"3200",0.00892544304372489
"3201",-0.013958709107377
"3202",0.0109329881908407
"3203",0.00106894718890427
"3204",0.00956945101615148
"3205",0.0065043738149102
"3206",0
"3207",0.00227531383713497
"3208",0.000699056302498668
"3209",-0.00332487838016604
"3210",-0.00175438641489301
"3211",0.00560323651257466
"3212",-0.00332313379713067
"3213",-0.00333421384607924
"3214",-0.00971481631432969
"3215",-0.0134014334828487
"3216",-0.0113976810512835
"3217",-0.0271109273709356
"3218",0.0316493757527945
"3219",-0.00946321893727209
"3220",-0.00274649994123877
"3221",0.0214047714941623
"3222",0.0146092033538396
"3223",-0.00035379444911765
"3224",0.0105597602150018
"3225",0.0109690313705748
"3226",0.0103360093306613
"3227",0.00615071134352974
"3228",-0.00666498237569169
"3229",0.00785657329036837
"3230",0.0136861137681166
"3231",-0.00218395718893571
"3232",0.0117038620716325
"3233",-0.00316324246116562
"3234",0.00316324246116562
"3235",-0.00566762643978258
"3236",0.0104765238590003
"3237",0.00593767207121587
"3238",0.0119331207618778
"3239",-0.00292921283489544
"3240",0.00601187934680425
"3241",0.00629796187468123
"3242",0.00465752066546532
"3243",-0.00240635393248922
"3244",-0.00515299046840489
"3245",0.011237877137491
"3246",-0.00399904555985309
"3247",0.0086179914161475
"3248",0.0020636565780725
"3249",-0.0126068852325547
"3250",0.000802632678132298
"3251",0.00496199497482852
"3252",-0.00335865969468774
"3253",0.00240019316763895
"3254",-0.00320153947224089
"3255",-0.00482161011247051
"3256",0.00818295781517531
"3257",0.00382775586976436
"3258",-0.00286944242795251
"3259",-0.000159655145226978
"3260",0.00620773979180722
"3261",-0.00142913879028583
"3262",0.000476606570305016
"3263",0.0022211654380202
"3264",-0.00651882426129102
"3265",0.0162965397559711
"3266",0.00641378811892324
"3267",-0.000155945419418657
"3268",0.00962292075674576
"3269",-0.00231964845371646
"3270",0.00185614902479259
"3271",0.0021611616932784
"3272",0.00538255817015454
"3273",-0.00138132168383631
"3274",-0.00678073179026928
"3275",0.0070878570998083
"3276",0.000767400851105826
"3277",0.0015330372464355
"3278",0.00244798163864068
"3279",0.00274683523846342
"3280",0.00197914352491857
"3281",0.00258221454334251
"3282",0.00484262447578754
"3283",-0.000150977580116063
"3284",-0.00575410430759771
"3285",0.00530103475367216
"3286",0.00166025243781398
"3287",-0.00211352735680848
"3288",-0.000907166678481452
"3289",0.00437703513690213
"3290",-0.00346986845842068
"3291",0
"3292",-0.00621543727604301
"3293",0.00106391073186085
"3294",0.00484922908117902
"3295",0.003018870217252
"3296",0.000903886774405116
"3297",0.00165500677210506
"3298",-0.00482219138176454
"3299",-0.00560480146317666
"3300",0.00136622412143073
"3301",-0.00700261652818224
"3302",0.000152753379965453
"3303",-0.00705091823662229
"3304",-0.011137006062782
"3305",-0.00295973422697138
"3306",0.00962590882361258
"3307",0.000308975747861595
"3308",0.00169766226435453
"3309",0.00630238040272157
"3310",0.00107205768748475
"3311",0.00275145389112641
"3312",0.00243939745909572
"3313",0.00364797486174773
"3314",-0.00471447911458522
"3315",0.005017877175165
"3316",-0.00486544976842218
"3317",-0.0021361009037868
"3318",0.00730485671032355
"3319",-0.001517450974033
"3320",0.00514996594154127
"3321",0.000302114805923459
"3322",0.00286554754563362
"3323",0.00420800140020461
"3324",-0.00150082573571453
"3325",-0.000150206534266673
"3326",0.00419727793534008
"3327",-0.000149599820758795
"3328",0.00774966620687767
"3329",0.00724801634680716
"3330",0.00631751164536176
"3331",0.00350877552967965
"3332",-0.00102212172146121
"3333",-0.00234020876145991
"3334",0.00700426035874635
"3335",0.00464239916895881
"3336",0.000723431992774692
"3337",-0.00318702283374961
"3338",-0.000435382054623901
"3339",0.00492326508482943
"3340",0.00101061150592319
"3341",0.00331340791506918
"3342",0.00272890654089331
"3343",0.000573558948904207
"3344",-0.000860461834245818
"3345",-0.000717617540663795
"3346",0.00215130954251208
"3347",0.00243256898947841
"3348",0.00285429050639241
"3349",-0.00199714759677061
"3350",-0.00716540755650019
"3351",-0.00129524375883161
"3352",0.00817501863701153
"3353",0.00484469457129144
"3354",0.00241357396927189
"3355",-0.000567375901745493
"3356",-0.00383823059876676
"3357",0.00312855772816167
"3358",-0.0025590005434637
"3359",0.000569232973958833
"3360",-0.00470589103741315
"3361",0.00256959456163131
"3362",0
"3363",-0.00057045067148831
"3364",-0.0011418785140247
"3365",-0.00214454296216005
"3366",0.002001716424747
"3367",0.00456036133082005
"3368",0.00666055037974722
"3369",-0.00155488051681107
"3370",0.000141452719664592
"3371",-0.00240742168243901
"3372",0.000708667027035759
"3373",-0.00241151971608211
"3374",-0.00669756689581202
"3375",0.00128599003219687
"3376",0.00541157686361515
"3377",-0.00255972836011242
"3378",0.000284738042926058
"3379",-0.00427960710236519
"3380",0.00100021441502918
"3381",0.00099921498571387
"3382",-0.00114204152312691
"3383",0.00342221922474906
"3384",-0.000711997182089696
"3385",-0.00228180361411479
"3386",-0.00903555806615852
"3387",-0.0049104662506112
"3388",0.00433401429632863
"3389",-0.00737903948683183
"3390",0.00867558940554947
"3391",0.00688668431930228
"3392",0.00399543910505606
"3393",-0.00685912949278045
"3394",0.00429246617014556
"3395",-0.00214392992861345
"3396",-0.00186179788831353
"3397",-0.00172166470073609
"3398",-0.00633825227636375
"3399",-0.000867428130145953
"3400",-0.00304193759591787
"3401",-0.00640374768774699
"3402",-0.00204618603985462
"3403",-0.00660552860530839
"3404",0.000147264561049631
"3405",0.00543359880053984
"3406",-0.000292954447679072
"3407",0.00409357296790169
"3408",0.00189490618612265
"3409",0.00826630767542369
"3410",-0.00158994035083548
"3411",-0.000868306856292023
"3412",0.00332442309497605
"3413",0.00589887330245009
"3414",0.00657708976588989
"3415",-0.00299721911379613
"3416",0.000857265376118299
"3417",0.00654806610140479
"3418",0.00155950977945629
"3419",0.00282925637871756
"3420",0.00394755905270561
"3421",0.00435241122321006
"3422",0.00153986171674614
"3423",-0.000699643210515966
"3424",-0.000840218506230173
"3425",-0.00126165293247649
"3426",0.00350066870133414
"3427",0.00307048391966891
"3428",0.00208811936386244
"3429",-0.00543820624914382
"3430",0.00724438944249606
"3431",0.00166435544661336
"3432",0.0047006861062604
"3433",0.00220446493242665
"3434",-0.000275292500017343
"3435",0.00494370685535284
"3436",-0.0021941862889836
"3437",-0.00357585307448272
"3438",0.00563304367861583
"3439",0.00287297550372578
"3440",-0.000683293501133164
"3441",0.000273373429805268
"3442",-0.00136761509281236
"3443",0.000684041342768893
"3444",-0.00438597194325485
"3445",0.00575265248945023
"3446",0.00109200120051511
"3447",-0.00464926312652914
"3448",0.00464926312652914
"3449",-0.0056091534984839
"3450",-0.00854235009923165
"3451",-0.00193905877930867
"3452",-0.00597929891000604
"3453",0.00722626824373673
"3454",0.00110711331540703
"3455",0.00730382906510485
"3456",0.000274574411389672
"3457",-0.00206114810174007
"3458",-0.00137646270872338
"3459",-0.0101059903503984
"3460",0.00458111441842934
"3461",0.000969059396108918
"3462",0.000415023869829056
"3463",0.00138217022695208
"3464",0.00784209838585781
"3465",0.0039663595731394
"3466",0.000818665620836434
"3467",0.000817995955631368
"3468",-0.00574007316105973
"3469",0.000548095382314706
"3470",0.00382827921748419
"3471",0.00991249884349976
"3472",0.00633041375943666
"3473",-0.000268564524240844
"3474",-0.00890333683814415
"3475",0.00284148760294833
"3476",-0.00243506613830036
"3477",-0.00516025045118784
"3478",-0.00875159421326721
"3479",0.00342771296051669
"3480",0.00409780658107284
"3481",0.00217865009922225
"3482",-0.00395230497445276
"3483",0.000819000864780151
"3484",-0.00464989896896384
"3485",-0.00825882189130223
"3486",-0.00721323699078269
"3487",0.000974048640291159
"3488",0.00913754107988041
"3489",-0.0130394412365948
"3490",-0.0284661293897113
"3491",0.0390217829550208
"3492",-0.00179769114305461
"3493",0.013472846080437
"3494",0.00585473794394087
"3495",-0.000543183066044506
"3496",0.00244200365555169
"3497",0.00648300487807862
"3498",-0.003776643280335
"3499",-0.000540686685246428
"3500",0.000405542418535632
"3501",-0.00121712098330296
"3502",0.000135308842638793
"3503",0.00202743868867117
"3504",0.00323537623824688
"3505",0.00590447233362479
"3506",-0.0014728529140422
"3507",-0.0030866293042493
"3508",-0.00161420535454138
"3509",-0.0063475127025443
"3510",0.00216538181781534
"3511",0.00472048890580634
"3512",0.00161333726846724
"3513",0.00161073860328553
"3514",0.00615057427640586
"3515",0.005450329211798
"3516",0.000927582389439685
"3517",0.00224912445145176
"3518",0.000264270614644957
"3519",0.00408728896525545
"3520",0.00367744044588747
"3521",-0.000524521386272347
"3522",-0.000262363900231932
"3523",0.00183510341183268
"3524",0.00366013480505778
"3525",-0.00117501155891198
"3526",0.000130625041006027
"3527",-0.00196116948522373
"3528",0.00274456161302794
"3529",0.00533681709237133
"3530",0.000778614106296871
"3531",0.000259403373697786
"3532",-0.000389130298703577
"3533",0.000259437023117925
"3534",-0.00611463558697078
"3535",0.000913063390897584
"3536",0.00442305911666008
"3537",-0.000909031943644223
"3538",-0.00116997088418902
"3539",-0.00169237819473
"3540",0.00234253100353676
"3541",0.003244438638629
"3542",-0.0016857943433477
"3543",0.00362741685481893
"3544",0.0030987758818366
"3545",-0.000644786920269702
"3546",-0.000516129043715452
"3547",-0.000258164452189291
"3548",0.00012909055720467
"3549",0.00103212497873706
"3550",0.000902236318212069
"3551",0.000772698042309727
"3552",0
"3553",0.00244294560582503
"3554",-0.00321564364813476
"3555",0.00231630524358639
"3556",0.00218270613716243
"3557",0.00320123200585964
"3558",-0.0019195091951687
"3559",-0.000128098379730268
"3560",0.00319754701037667
"3561",0.000255362616301547
"3562",0.00331379349893623
"3563",0.00457027582356773
"3564",0.00164525760076462
"3565",0.000758437654861943
"3566",0
"3567",0.00227186769431675
"3568",0.000756143703324774
"3569",-0.001008318714117
"3570",-0.00480344748638828
"3571",0.000126702565896863
"3572",-0.0017752984627144
"3573",0.00240857060090693
"3574",0.00265537236381697
"3575",-0.000631592265042613
"3576",-0.00202378009877435
"3577",0.0032865659718464
"3578",0.00578836396581917
"3579",0.00300676748700823
"3580",0.00100025014591143
"3581",-0.00350526147587971
"3582",0.000125399711744301
"3583",-0.000627155868784257
"3584",0.00188028886485192
"3585",-0.00100238073798309
"3586",0.00275413293769233
