caldt,vwretd.T.30,vwretx.T.30,ewretd.T.30,ewretx.T.30,totval.T.30,usdval.T.30,spindx.T.30,sprtrn.T.30,chusdval.T.30,vol.T.30,vwretd.T.2,vwretx.T.2,ewretd.T.2,ewretx.T.2,totval.T.2,usdval.T.2,spindx.T.2,sprtrn.T.2,chusdval.T.2,vol.T.2,vwretd.T.1,vwretx.T.1,ewretd.T.1,ewretx.T.1,totval.T.1,usdval.T.1,spindx.T.1,sprtrn.T.1,chusdval.T.1,vol.T.1,vwretd.T.0,vwretx.T.0,ewretd.T.0,ewretx.T.0,totval.T.0,usdval.T.0,spindx.T.0,sprtrn.T.0,chusdval.T.0,vol.T.0,Movement.T.0
20161123,0.000806,0.000773,0.00265,0.002554,19765499400,19750227100,2204.72,0.000808,1.002289426,0.005829113,0.006017,0.005796,0.010369,0.010284,20298730600,20181757900,2270.75,0.005722,1.008420925,0.004868804,-0.000701,-0.000715,-0.003025,-0.003033,20274142800,20285839600,2269,-0.000771,1.005157217,0.004742431,0.003721,0.003425,0.002709,0.002595,20343574100,20274142800,2276.98,0.003517,0.999423401,0.004759604,1
20161125,0.003954,0.003931,0.003461,0.003432,19843138400,19765499400,2213.35,0.003914,1.000773272,0.00579866,-0.000701,-0.000715,-0.003025,-0.003033,20274142800,20285839600,2269,-0.000771,1.005157217,0.004742431,0.003721,0.003425,0.002709,0.002595,20343574100,20274142800,2276.98,0.003517,0.999423401,0.004759604,-0.003469,-0.003475,-0.005722,-0.005733,20272884100,20343574100,2268.9,-0.003549,1.003424623,0.00483512,0
20161128,-0.00509,-0.005213,-0.005944,-0.006067,19739309300,19843138400,2201.72,-0.005254,1.003928006,0.005917222,0.003721,0.003425,0.002709,0.002595,20343574100,20274142800,2276.98,0.003517,0.999423401,0.004759604,-0.003469,-0.003475,-0.005722,-0.005733,20272884100,20343574100,2268.9,-0.003549,1.003424623,0.00483512,-0.000013,-0.00002,0.001324,0.001317,20272485900,20272884100,2268.9,0,0.996525193,0.004805609,0
20161129,0.001574,0.001333,0.000297,0.000121,19765620100,19739309300,2204.66,0.001335,0.994767506,0.005866057,-0.003469,-0.003475,-0.005722,-0.005733,20272884100,20343574100,2268.9,-0.003549,1.003424623,0.00483512,-0.000013,-0.00002,0.001324,0.001317,20272485900,20272884100,2268.9,0,0.996525193,0.004805609,0.002982,0.002894,0.003022,0.002929,20331153900,20272485900,2275.32,0.00283,0.999980358,0.004677178,1
20161130,-0.002682,-0.00291,-0.000351,-0.000528,19675340900,19765620100,2198.81,-0.002653,1.001332914,0.005830725,-0.000013,-0.00002,0.001324,0.001317,20272485900,20272884100,2268.9,0,0.996525193,0.004805609,0.002982,0.002894,0.003022,0.002929,20331153900,20272485900,2275.32,0.00283,0.999980358,0.004677178,-0.002043,-0.002066,-0.00184,-0.001862,20289156900,20331153900,2270.44,-0.002145,1.002893972,0.00471434,0
20161201,-0.003684,-0.003721,-0.003913,-0.003971,19602118100,19675340900,2191.08,-0.003516,0.995432514,0.005880926,0.002982,0.002894,0.003022,0.002929,20331153900,20272485900,2275.32,0.00283,0.999980358,0.004677178,-0.002043,-0.002066,-0.00184,-0.001862,20289156900,20331153900,2270.44,-0.002145,1.002893972,0.00471434,0.001778,0.001778,0.001841,0.001841,20325300300,20289156900,2274.64,0.00185,0.997934352,0.004665747,1
20161202,0.000426,0.000426,0.001035,0.001035,19618750100,19606317800,2191.95,0.000397,0.996491898,0.00586786,-0.002043,-0.002066,-0.00184,-0.001862,20289156900,20331153900,2270.44,-0.002145,1.002893972,0.00471434,0.001778,0.001778,0.001841,0.001841,20325300300,20289156900,2274.64,0.00185,0.997934352,0.004665747,-0.002746,-0.002746,-0.002091,-0.002091,20277901800,20317208900,2267.89,-0.002968,1.00138261,0.004647923,0
20161205,0.005921,0.005821,0.007943,0.007836,19733104100,19618750100,2204.71,0.005821,1.000634097,0.005935985,0.001778,0.001778,0.001841,0.001841,20325300300,20289156900,2274.64,0.00185,0.997934352,0.004665747,-0.002746,-0.002746,-0.002091,-0.002091,20277901800,20317208900,2267.89,-0.002968,1.00138261,0.004647923,0.001894,0.001726,0.0027,0.002614,20313057600,20277901800,2271.89,0.001764,0.99806533,0.00464689,1
20161206,0.003436,0.00341,0.004338,0.004309,19800393200,19733104100,2212.23,0.003411,1.005828812,0.005911741,-0.002746,-0.002746,-0.002091,-0.002091,20277901800,20317208900,2267.89,-0.002968,1.00138261,0.004647923,0.001894,0.001726,0.0027,0.002614,20313057600,20277901800,2271.89,0.001764,0.99806533,0.00464689,-0.003551,-0.003569,-0.005031,-0.005046,20240553000,20313057600,2263.69,-0.003609,1.0017337,0.004642827,0
20161207,0.013385,0.013151,0.014238,0.013999,20060875000,19800393200,2241.35,0.013163,1.00340996,0.006243933,0.001894,0.001726,0.0027,0.002614,20313057600,20277901800,2271.89,0.001764,0.99806533,0.00464689,-0.003551,-0.003569,-0.005031,-0.005046,20240553000,20313057600,2263.69,-0.003609,1.0017337,0.004642827,0.003397,0.00337,0.003734,0.003722,20306864400,20240553000,2271.31,0.003366,0.996430641,0.004641992,1
20161208,0.002241,0.002119,0.004592,0.004528,20103317500,20060875000,2246.19,0.002159,1.013155385,0.006214395,-0.003551,-0.003569,-0.005031,-0.005046,20240553000,20313057600,2263.69,-0.003609,1.0017337,0.004642827,0.003397,0.00337,0.003734,0.003722,20306864400,20240553000,2271.31,0.003366,0.996430641,0.004641992,-0.002582,-0.002611,-0.003049,-0.003082,20253803500,20306864400,2265.2,-0.00269,1.003276165,0.004062805,0
20161209,0.005862,0.005854,0.00267,0.002654,20221009700,20103317500,2259.53,0.005939,1.002115685,0.006198734,0.003397,0.00337,0.003734,0.003722,20306864400,20240553000,2271.31,0.003366,0.996430641,0.004641992,-0.002582,-0.002611,-0.003049,-0.003082,20253803500,20306864400,2265.2,-0.00269,1.003276165,0.004062805,0.00661,0.006609,0.009807,0.009805,20387662000,20253803500,2280.07,0.006565,0.997387046,0.00420712,1
20161212,-0.001109,-0.001166,-0.004477,-0.004563,20197555500,20221009700,2256.96,-0.001137,1.005854367,0.006153661,-0.002582,-0.002611,-0.003049,-0.003082,20253803500,20306864400,2265.2,-0.00269,1.003276165,0.004062805,0.00661,0.006609,0.009807,0.009805,20387662000,20253803500,2280.07,0.006565,0.997387046,0.00420712,0.007907,0.007903,0.007606,0.007587,20548943600,20387662000,2298.37,0.008026,1.006609055,0.004315875,1
20161213,0.006688,0.006517,0.004433,0.004139,20329179200,20197555500,2271.72,0.00654,0.998840107,0.006194281,0.00661,0.006609,0.009807,0.009805,20387662000,20253803500,2280.07,0.006565,0.997387046,0.00420712,0.007907,0.007903,0.007606,0.007587,20548943600,20387662000,2298.37,0.008026,1.006609055,0.004315875,-0.00068,-0.000699,-0.002678,-0.002732,20534844400,20548943600,2296.68,-0.000735,1.007910745,0.00431099,0
20161214,-0.008034,-0.008099,-0.010864,-0.010964,20164532200,20329179200,2253.28,-0.008117,1.006516813,0.006265382,0.007907,0.007903,0.007606,0.007587,20548943600,20387662000,2298.37,0.008026,1.006609055,0.004315875,-0.00068,-0.000699,-0.002678,-0.002732,20534844400,20548943600,2296.68,-0.000735,1.007910745,0.00431099,-0.000971,-0.001027,-0.002615,-0.002662,20515059200,20534844400,2294.69,-0.000866,0.999313872,0.004168246,0
20161215,0.00383,0.003785,0.003084,0.00297,20240849600,20164532200,2262.03,0.003883,0.991900952,0.006051002,-0.00068,-0.000699,-0.002678,-0.002732,20534844400,20548943600,2296.68,-0.000735,1.007910745,0.00431099,-0.000971,-0.001027,-0.002615,-0.002662,20515059200,20534844400,2294.69,-0.000866,0.999313872,0.004168246,-0.005914,-0.005962,-0.005953,-0.006082,20391890700,20515059200,2280.9,-0.00601,0.999036506,0.004036435,0
20161216,-0.001763,-0.001789,-0.001961,-0.002025,20204631700,20240849600,2258.07,-0.001751,1.003784734,0.005964157,-0.000971,-0.001027,-0.002615,-0.002662,20515059200,20534844400,2294.69,-0.000866,0.999313872,0.004168246,-0.005914,-0.005962,-0.005953,-0.006082,20391890700,20515059200,2280.9,-0.00601,0.999036506,0.004036435,-0.00082,-0.000826,0.000933,0.00092,20371809800,20391890700,2278.87,-0.00089,0.993996191,0.003988773,0
20161219,0.002005,0.00198,0.00136,0.001274,20244726400,20204631700,2262.53,0.001975,0.998210653,0.005910739,-0.005914,-0.005962,-0.005953,-0.006082,20391890700,20515059200,2280.9,-0.00601,0.999036506,0.004036435,-0.00082,-0.000826,0.000933,0.00092,20371809800,20391890700,2278.87,-0.00089,0.993996191,0.003988773,0.000408,0.000183,-0.002388,-0.002495,20372706100,20371809800,2279.55,0.000298,0.999015251,0.003970742,1
20161220,0.003783,0.003644,0.003532,0.003492,20318505500,20244726400,2270.76,0.003638,1.001984431,0.004634521,-0.00082,-0.000826,0.000933,0.00092,20371809800,20391890700,2278.87,-0.00089,0.993996191,0.003988773,0.000408,0.000183,-0.002388,-0.002495,20372706100,20371809800,2279.55,0.000298,0.999015251,0.003970742,0.000709,0.00065,0.001991,0.001939,20386016800,20377504600,2280.85,0.00057,1.000279543,0.003958857,1
20161221,-0.002423,-0.002457,-0.002324,-0.002348,20268589200,20318505500,2265.18,-0.002457,1.003644361,0.004697152,0.000408,0.000183,-0.002388,-0.002495,20372706100,20371809800,2279.55,0.000298,0.999015251,0.003970742,0.000709,0.00065,0.001991,0.001939,20386016800,20377504600,2280.85,0.00057,1.000279543,0.003958857,0.007206,0.007119,0.007439,0.007365,20526208000,20381161100,2297.42,0.007265,1.000179438,0.00411727,1
20161222,-0.001929,-0.002063,-0.00397,-0.004037,20226774500,20268589200,2260.96,-0.001863,0.997543308,0.00441222,0.000709,0.00065,0.001991,0.001939,20386016800,20377504600,2280.85,0.00057,1.000279543,0.003958857,0.007206,0.007119,0.007439,0.007365,20526208000,20381161100,2297.42,0.007265,1.000179438,0.00411727,-0.002143,-0.002147,-0.003001,-0.003012,20482042800,20526208000,2292.56,-0.002115,1.007116714,0.00410956,0
20161223,0.001354,0.001259,0.002096,0.002006,20252122700,20226774500,2263.79,0.001252,0.99793697,0.004411508,0.007206,0.007119,0.007439,0.007365,20526208000,20381161100,2297.42,0.007265,1.000179438,0.00411727,-0.002143,-0.002147,-0.003001,-0.003012,20482042800,20526208000,2292.56,-0.002115,1.007116714,0.00410956,0.000334,0.000291,-0.001496,-0.001552,20487050900,20482042800,2293.08,0.000227,0.997848351,0.004087376,1
20161227,0.002297,0.002288,0.003194,0.003179,20298459000,20252122700,2268.88,0.002248,1.0012532,0.004380181,-0.002143,-0.002147,-0.003001,-0.003012,20482042800,20526208000,2292.56,-0.002115,1.007116714,0.00410956,0.000334,0.000291,-0.001496,-0.001552,20487050900,20482042800,2293.08,0.000227,0.997848351,0.004087376,0.001084,0.000767,0.002356,0.002211,20503073400,20487050900,2294.67,0.000693,1.000244512,0.004085002,1
20161228,-0.008145,-0.008319,-0.010167,-0.010421,20129600800,20298459000,2249.92,-0.008357,1.002287973,0.004734377,0.000334,0.000291,-0.001496,-0.001552,20487050900,20482042800,2293.08,0.000227,0.997848351,0.004087376,0.001084,0.000767,0.002356,0.002211,20503073400,20487050900,2294.67,0.000693,1.000244512,0.004085002,0.005981,0.005806,0.00716,0.007072,20621798200,20503073400,2307.87,0.005752,1.000782079,0.004186722,1
20161229,-0.000246,-0.000295,0.000511,0.000389,20123661300,20129600800,2249.26,-0.000293,0.991681231,0.004595475,0.001084,0.000767,0.002356,0.002211,20503073400,20487050900,2294.67,0.000693,1.000244512,0.004085002,0.005981,0.005806,0.00716,0.007072,20621798200,20503073400,2307.87,0.005752,1.000782079,0.004186722,0.003575,0.003515,0.005249,0.00517,20694349100,20621798200,2316.1,0.003566,1.005790586,0.00386282,1
20161230,-0.004634,-0.004682,-0.003753,-0.003791,20013228000,20123661300,2238.83,-0.004637,0.999704937,0.004688651,0.005981,0.005806,0.00716,0.007072,20621798200,20503073400,2307.87,0.005752,1.000782079,0.004186722,0.003575,0.003515,0.005249,0.00517,20694349100,20621798200,2316.1,0.003566,1.005790586,0.00386282,0.005383,0.005132,0.004108,0.003857,20800597700,20694349100,2328.25,0.005246,1.003518166,0.00393193,1
20170103,0.008524,0.008494,0.008881,0.008873,20181757900,20013228000,2257.83,0.008487,0.994512266,0.004842321,0.003575,0.003515,0.005249,0.00517,20694349100,20621798200,2316.1,0.003566,1.005790586,0.00386282,0.005383,0.005132,0.004108,0.003857,20800597700,20694349100,2328.25,0.005246,1.003518166,0.00393193,0.004298,0.004022,0.003331,0.003193,20884437600,20800597700,2337.58,0.004007,1.005134184,0.003807322,1
20170104,0.006017,0.005796,0.010369,0.010284,20298730600,20181757900,2270.75,0.005722,1.008420925,0.004868804,0.005383,0.005132,0.004108,0.003857,20800597700,20694349100,2328.25,0.005246,1.003518166,0.00393193,0.004298,0.004022,0.003331,0.003193,20884437600,20800597700,2337.58,0.004007,1.005134184,0.003807322,0.005146,0.005001,0.004796,0.004626,20988972100,20884437600,2349.25,0.004992,1.004030649,0.003633996,1
20170105,-0.000701,-0.000715,-0.003025,-0.003033,20274142800,20285839600,2269,-0.000771,1.005157217,0.004742431,0.004298,0.004022,0.003331,0.003193,20884437600,20800597700,2337.58,0.004007,1.005134184,0.003807322,0.005146,0.005001,0.004796,0.004626,20988972100,20884437600,2349.25,0.004992,1.004030649,0.003633996,-0.000909,-0.001009,-0.002596,-0.002737,20967469600,20988972100,2347.22,-0.000864,1.005005378,0.00355767,0
20170106,0.003721,0.003425,0.002709,0.002595,20343574100,20274142800,2276.98,0.003517,0.999423401,0.004759604,0.005146,0.005001,0.004796,0.004626,20988972100,20884437600,2349.25,0.004992,1.004030649,0.003633996,-0.000909,-0.001009,-0.002596,-0.002737,20967469600,20988972100,2347.22,-0.000864,1.005005378,0.00355767,0.002005,0.001984,0.002228,0.002209,21008930500,20967469600,2351.16,0.001679,0.998975533,0.003541067,1
20170109,-0.003469,-0.003475,-0.005722,-0.005733,20272884100,20343574100,2268.9,-0.003549,1.003424623,0.00483512,-0.000909,-0.001009,-0.002596,-0.002737,20967469600,20988972100,2347.22,-0.000864,1.005005378,0.00355767,0.002005,0.001984,0.002228,0.002209,21008930500,20967469600,2351.16,0.001679,0.998975533,0.003541067,0.006131,0.00613,0.00694,0.006931,21137945800,21008930500,2365.38,0.006048,1.001977392,0.003627458,1
20170110,-0.000013,-0.00002,0.001324,0.001317,20272485900,20272884100,2268.9,0,0.996525193,0.004805609,0.002005,0.001984,0.002228,0.002209,21008930500,20967469600,2351.16,0.001679,0.998975533,0.003541067,0.006131,0.00613,0.00694,0.006931,21137945800,21008930500,2365.38,0.006048,1.001977392,0.003627458,-0.001011,-0.001103,-0.002797,-0.002938,21114668900,21137945800,2362.82,-0.001082,1.006140974,0.003541225,0
20170111,0.002982,0.002894,0.003022,0.002929,20331153900,20272485900,2275.32,0.00283,0.999980358,0.004677178,0.006131,0.00613,0.00694,0.006931,21137945800,21008930500,2365.38,0.006048,1.001977392,0.003627458,-0.001011,-0.001103,-0.002797,-0.002938,21114668900,21137945800,2362.82,-0.001082,1.006140974,0.003541225,0.000395,0.000281,-0.001733,-0.001782,21120887700,21114668900,2363.81,0.000419,0.99889881,0.003536503,1
20170112,-0.002043,-0.002066,-0.00184,-0.001862,20289156900,20331153900,2270.44,-0.002145,1.002893972,0.00471434,-0.001011,-0.001103,-0.002797,-0.002938,21114668900,21137945800,2362.82,-0.001082,1.006140974,0.003541225,0.000395,0.000281,-0.001733,-0.001782,21120887700,21114668900,2363.81,0.000419,0.99889881,0.003536503,0.001748,0.001517,0.002723,0.002557,21153048400,21120887700,2367.34,0.001493,1.000294525,0.003525917,1
20170113,0.001778,0.001778,0.001841,0.001841,20325300300,20289156900,2274.64,0.00185,0.997934352,0.004665747,0.000395,0.000281,-0.001733,-0.001782,21120887700,21114668900,2363.81,0.000419,0.99889881,0.003536503,0.001748,0.001517,0.002723,0.002557,21153048400,21120887700,2367.34,0.001493,1.000294525,0.003525917,0.00103,0.000886,0.001941,0.001777,21155808300,21124479100,2369.75,0.001018,1.00017004,0.003465241,1
20170117,-0.002746,-0.002746,-0.002091,-0.002091,20277901800,20317208900,2267.89,-0.002968,1.00138261,0.004647923,0.001748,0.001517,0.002723,0.002557,21153048400,21120887700,2367.34,0.001493,1.000294525,0.003525917,0.00103,0.000886,0.001941,0.001777,21155808300,21124479100,2369.75,0.001018,1.00017004,0.003465241,-0.002684,-0.002715,-0.005014,-0.005074,21074513100,21181192700,2363.64,-0.002578,1.002684734,0.003540393,0
20170118,0.001894,0.001726,0.0027,0.002614,20313057600,20277901800,2271.89,0.001764,0.99806533,0.00464689,0.00103,0.000886,0.001941,0.001777,21155808300,21124479100,2369.75,0.001018,1.00017004,0.003465241,-0.002684,-0.002715,-0.005014,-0.005074,21074513100,21181192700,2363.64,-0.002578,1.002684734,0.003540393,0.013612,0.013418,0.012355,0.012148,21361341700,21078314900,2395.96,0.013674,0.995142965,0.004108962,1
20170119,-0.003551,-0.003569,-0.005031,-0.005046,20240553000,20313057600,2263.69,-0.003609,1.0017337,0.004642827,-0.002684,-0.002715,-0.005014,-0.005074,21074513100,21181192700,2363.64,-0.002578,1.002684734,0.003540393,0.013612,0.013418,0.012355,0.012148,21361341700,21078314900,2395.96,0.013674,0.995142965,0.004108962,-0.00567,-0.005755,-0.006481,-0.006584,21242768900,21365645200,2381.92,-0.00586,1.013631559,0.004342988,0
20170120,0.003397,0.00337,0.003734,0.003722,20306864400,20240553000,2271.31,0.003366,0.996430641,0.004641992,0.013612,0.013418,0.012355,0.012148,21361341700,21078314900,2395.96,0.013674,0.995142965,0.004108962,-0.00567,-0.005755,-0.006481,-0.006584,21242768900,21365645200,2381.92,-0.00586,1.013631559,0.004342988,0.000452,0.000424,-0.000483,-0.00053,21251705800,21242768900,2383.12,0.000504,0.994248884,0.004236935,1
20170123,-0.002582,-0.002611,-0.003049,-0.003082,20253803500,20306864400,2265.2,-0.00269,1.003276165,0.004062805,-0.00567,-0.005755,-0.006481,-0.006584,21242768900,21365645200,2381.92,-0.00586,1.013631559,0.004342988,0.000452,0.000424,-0.000483,-0.00053,21251705800,21242768900,2383.12,0.000504,0.994248884,0.004236935,-0.003245,-0.003265,-0.004568,-0.004619,21182322700,21251705800,2375.31,-0.003277,1.000420703,0.004320915,0
20170124,0.00661,0.006609,0.009807,0.009805,20387662000,20253803500,2280.07,0.006565,0.997387046,0.00420712,0.000452,0.000424,-0.000483,-0.00053,21251705800,21242768900,2383.12,0.000504,0.994248884,0.004236935,-0.003245,-0.003265,-0.004568,-0.004619,21182322700,21251705800,2375.31,-0.003277,1.000420703,0.004320915,-0.002858,-0.002922,-0.004815,-0.004851,21118531800,21182322700,2368.39,-0.002913,0.996735175,0.004328561,0
20170125,0.007907,0.007903,0.007606,0.007587,20548943600,20387662000,2298.37,0.008026,1.006609055,0.004315875,-0.003245,-0.003265,-0.004568,-0.004619,21182322700,21251705800,2375.31,-0.003277,1.000420703,0.004320915,-0.002858,-0.002922,-0.004815,-0.004851,21118531800,21182322700,2368.39,-0.002913,0.996735175,0.004328561,-0.001883,-0.002221,-0.002579,-0.002908,21071606900,21118531800,2362.98,-0.002284,0.996988484,0.004272299,0
20170126,-0.00068,-0.000699,-0.002678,-0.002732,20534844400,20548943600,2296.68,-0.000735,1.007910745,0.00431099,-0.002858,-0.002922,-0.004815,-0.004851,21118531800,21182322700,2368.39,-0.002913,0.996735175,0.004328561,-0.001883,-0.002221,-0.002579,-0.002908,21071606900,21118531800,2362.98,-0.002284,0.996988484,0.004272299,0.000825,0.000814,-0.000796,-0.000817,21088768700,21071606900,2364.87,0.0008,0.997778023,0.004073253,1
20170127,-0.000971,-0.001027,-0.002615,-0.002662,20515059200,20534844400,2294.69,-0.000866,0.999313872,0.004168246,-0.001883,-0.002221,-0.002579,-0.002908,21071606900,21118531800,2362.98,-0.002284,0.996988484,0.004272299,0.000825,0.000814,-0.000796,-0.000817,21088768700,21071606900,2364.87,0.0008,0.997778023,0.004073253,0.003283,0.003264,0.003897,0.003825,21162534200,21088768700,2372.6,0.003269,1.000814451,0.004081415,1
20170130,-0.005914,-0.005962,-0.005953,-0.006082,20391890700,20515059200,2280.9,-0.00601,0.999036506,0.004036435,0.000825,0.000814,-0.000796,-0.000817,21088768700,21071606900,2364.87,0.0008,0.997778023,0.004073253,0.003283,0.003264,0.003897,0.003825,21162534200,21088768700,2372.6,0.003269,1.000814451,0.004081415,0.000669,0.000341,0.001683,0.00123,21160355100,21153192900,2373.47,0.000367,1.003054906,0.004067194,1
20170131,-0.00082,-0.000826,0.000933,0.00092,20371809800,20391890700,2278.87,-0.00089,0.993996191,0.003988773,0.003283,0.003264,0.003897,0.003825,21162534200,21088768700,2372.6,0.003269,1.000814451,0.004081415,0.000669,0.000341,0.001683,0.00123,21160355100,21153192900,2373.47,0.000367,1.003054906,0.004067194,-0.003223,-0.003267,-0.004421,-0.004458,21093577500,21160355100,2365.45,-0.003379,1.000338587,0.003934028,0
20170201,0.000408,0.000183,-0.002388,-0.002495,20372706100,20371809800,2279.55,0.000298,0.999015251,0.003970742,0.000669,0.000341,0.001683,0.00123,21160355100,21153192900,2373.47,0.000367,1.003054906,0.004067194,-0.003223,-0.003267,-0.004421,-0.004458,21093577500,21160355100,2365.45,-0.003379,1.000338587,0.003934028,0.008363,0.00833,0.0113,0.011219,21269292200,21093577500,2385.26,0.008375,0.996844212,0.00412174,1
20170202,0.000709,0.00065,0.001991,0.001939,20386016800,20377504600,2280.85,0.00057,1.000279543,0.003958857,-0.003223,-0.003267,-0.004421,-0.004458,21093577500,21160355100,2365.45,-0.003379,1.000338587,0.003934028,0.008363,0.00833,0.0113,0.011219,21269292200,21093577500,2385.26,0.008375,0.996844212,0.00412174,-0.001362,-0.001398,-0.002216,-0.002271,21250046800,21279864700,2381.38,-0.001627,1.008831465,0.004156425,0
20170203,0.007206,0.007119,0.007439,0.007365,20526208000,20381161100,2297.42,0.007265,1.000179438,0.00411727,0.008363,0.00833,0.0113,0.011219,21269292200,21093577500,2385.26,0.008375,0.996844212,0.00412174,-0.001362,-0.001398,-0.002216,-0.002271,21250046800,21279864700,2381.38,-0.001627,1.008831465,0.004156425,-0.001342,-0.001347,-0.000167,-0.000173,21221449600,21250046800,2378.25,-0.001314,0.998598774,0.00418457,0
20170206,-0.002143,-0.002147,-0.003001,-0.003012,20482042800,20526208000,2292.56,-0.002115,1.007116714,0.00410956,-0.001362,-0.001398,-0.002216,-0.002271,21250046800,21279864700,2381.38,-0.001627,1.008831465,0.004156425,-0.001342,-0.001347,-0.000167,-0.000173,21221449600,21250046800,2378.25,-0.001314,0.998598774,0.00418457,-0.002016,-0.002045,-0.002945,-0.003011,21202031200,21246192900,2373.47,-0.00201,0.99981864,0.004077833,0
20170207,0.000334,0.000291,-0.001496,-0.001552,20487050900,20482042800,2293.08,0.000227,0.997848351,0.004087376,-0.001342,-0.001347,-0.000167,-0.000173,21221449600,21250046800,2378.25,-0.001314,0.998598774,0.00418457,-0.002016,-0.002045,-0.002945,-0.003011,21202031200,21246192900,2373.47,-0.00201,0.99981864,0.004077833,-0.012262,-0.012348,-0.013512,-0.013549,20942589300,21202031200,2344.02,-0.012408,0.99792143,0.004736912,0
20170208,0.001084,0.000767,0.002356,0.002211,20503073400,20487050900,2294.67,0.000693,1.000244512,0.004085002,-0.002016,-0.002045,-0.002945,-0.003011,21202031200,21246192900,2373.47,-0.00201,0.99981864,0.004077833,-0.012262,-0.012348,-0.013512,-0.013549,20942589300,21202031200,2344.02,-0.012408,0.99792143,0.004736912,0.001926,0.001893,0.002228,0.002181,20982227900,20942589300,2348.45,0.00189,0.987763347,0.004740297,1
20170209,0.005981,0.005806,0.00716,0.007072,20621798200,20503073400,2307.87,0.005752,1.000782079,0.004186722,-0.012262,-0.012348,-0.013512,-0.013549,20942589300,21202031200,2344.02,-0.012408,0.99792143,0.004736912,0.001926,0.001893,0.002228,0.002181,20982227900,20942589300,2348.45,0.00189,0.987763347,0.004740297,-0.001041,-0.001053,0.000296,0.000271,20960159700,20982227900,2345.96,-0.00106,1.001892727,0.004752533,0
20170210,0.003575,0.003515,0.005249,0.00517,20694349100,20621798200,2316.1,0.003566,1.005790586,0.00386282,0.001926,0.001893,0.002228,0.002181,20982227900,20942589300,2348.45,0.00189,0.987763347,0.004740297,-0.001041,-0.001053,0.000296,0.000271,20960159700,20982227900,2345.96,-0.00106,1.001892727,0.004752533,-0.000811,-0.000811,-0.000352,-0.000352,20943245000,20960159700,2343.98,-0.000844,0.998948243,0.004664821,0
20170213,0.005383,0.005132,0.004108,0.003857,20800597700,20694349100,2328.25,0.005246,1.003518166,0.00393193,-0.001041,-0.001053,0.000296,0.000271,20960159700,20982227900,2345.96,-0.00106,1.001892727,0.004752533,-0.000811,-0.000811,-0.000352,-0.000352,20943245000,20960159700,2343.98,-0.000844,0.998948243,0.004664821,-0.000943,-0.000943,-0.001043,-0.001043,20923517500,20943245000,2341.59,-0.00102,0.999193007,0.004636899,0
20170214,0.004298,0.004022,0.003331,0.003193,20884437600,20800597700,2337.58,0.004007,1.005134184,0.003807322,-0.000811,-0.000811,-0.000352,-0.000352,20943245000,20960159700,2343.98,-0.000844,0.998948243,0.004664821,-0.000943,-0.000943,-0.001043,-0.001043,20923517500,20943245000,2341.59,-0.00102,0.999193007,0.004636899,0.007258,0.007247,0.008387,0.008375,21074987700,20923517500,2358.57,0.007251,0.99905805,0.004723169,1
20170215,0.005146,0.005001,0.004796,0.004626,20988972100,20884437600,2349.25,0.004992,1.004030649,0.003633996,-0.000943,-0.000943,-0.001043,-0.001043,20923517500,20943245000,2341.59,-0.00102,0.999193007,0.004636899,0.007258,0.007247,0.008387,0.008375,21074987700,20923517500,2358.57,0.007251,0.99905805,0.004723169,0.001449,0.001246,0.003169,0.002877,21101306000,21074987700,2361.13,0.001085,1.007239232,0.004677024,1
20170216,-0.000909,-0.001009,-0.002596,-0.002737,20967469600,20988972100,2347.22,-0.000864,1.005005378,0.00355767,0.007258,0.007247,0.008387,0.008375,21074987700,20923517500,2358.57,0.007251,0.99905805,0.004723169,0.001449,0.001246,0.003169,0.002877,21101306000,21074987700,2361.13,0.001085,1.007239232,0.004677024,0.002962,0.002928,0.002394,0.002333,21163094200,21101306000,2368.06,0.002935,1.001248793,0.004621292,1
20170217,0.002005,0.001984,0.002228,0.002209,21008930500,20967469600,2351.16,0.001679,0.998975533,0.003541067,0.001449,0.001246,0.003169,0.002877,21101306000,21074987700,2361.13,0.001085,1.007239232,0.004677024,0.002962,0.002928,0.002394,0.002333,21163094200,21101306000,2368.06,0.002935,1.001248793,0.004621292,-0.002145,-0.002147,-0.000875,-0.00088,21090060200,21163094200,2362.72,-0.002255,1.002928169,0.004640066,0
20170221,0.006131,0.00613,0.00694,0.006931,21137945800,21008930500,2365.38,0.006048,1.001977392,0.003627458,0.002962,0.002928,0.002394,0.002333,21163094200,21101306000,2368.06,0.002935,1.001248793,0.004621292,-0.002145,-0.002147,-0.000875,-0.00088,21090060200,21163094200,2362.72,-0.002255,1.002928169,0.004640066,-0.001601,-0.00165,-0.004064,-0.004131,21045644600,21090060200,2358.84,-0.001642,0.996548992,0.004643915,0
20170222,-0.001011,-0.001103,-0.002797,-0.002938,21114668900,21137945800,2362.82,-0.001082,1.006140974,0.003541225,-0.002145,-0.002147,-0.000875,-0.00088,21090060200,21163094200,2362.72,-0.002255,1.002928169,0.004640066,-0.001601,-0.00165,-0.004064,-0.004131,21045644600,21090060200,2358.84,-0.001642,0.996548992,0.004643915,0.000741,0.000585,-0.000977,-0.001009,21073308300,21060987400,2360.16,0.00056,0.998621493,0.004508428,1
