date,SPR.T-5,PRC.T-5,VOL.T-5,SHROUT.T-5,RETX.T-5,SPR.T-4,PRC.T-4,VOL.T-4,SHROUT.T-4,RETX.T-4,SPR.T-3,PRC.T-3,VOL.T-3,SHROUT.T-3,RETX.T-3,SPR.T-2,PRC.T-2,VOL.T-2,SHROUT.T-2,RETX.T-2,SPR.T-1,PRC.T-1,VOL.T-1,SHROUT.T-1,RETX.T-1,sprtrn,MOVEMENT.T-0
5.Jun.08,0.5,23.18,31050422,5150000,0.011785,0.6,22.46,41430010,5150000,-0.031061,0.42,22.55,26290116,5150000,0.004007,0.55,22.5,28076978,5150000,-0.002217,0.73,22.07,28994355,5150000,-0.019111,0.019496,0
6.Jun.08,0.6,22.46,41430010,5150000,-0.031061,0.42,22.55,26290116,5150000,0.004007,0.55,22.5,28076978,5150000,-0.002217,0.73,22.07,28994355,5150000,-0.019111,0.53,21.86,35031541,5150000,-0.009515,-0.030889,1
9.Jun.08,0.42,22.55,26290116,5150000,0.004007,0.55,22.5,28076978,5150000,-0.002217,0.73,22.07,28994355,5150000,-0.019111,0.53,21.86,35031541,5150000,-0.009515,0.71,22.63,31789596,5150000,0.035224,0.000794,1
10.Jun.08,0.55,22.5,28076978,5150000,-0.002217,0.73,22.07,28994355,5150000,-0.019111,0.53,21.86,35031541,5150000,-0.009515,0.71,22.63,31789596,5150000,0.035224,0.67,22.94,32562095,5150000,0.013699,-0.002438,0
11.Jun.08,0.73,22.07,28994355,5150000,-0.019111,0.53,21.86,35031541,5150000,-0.009515,0.71,22.63,31789596,5150000,0.035224,0.67,22.94,32562095,5150000,0.013699,0.52,22.53,27281690,5150000,-0.017873,-0.016894,0
12.Jun.08,0.53,21.86,35031541,5150000,-0.009515,0.71,22.63,31789596,5150000,0.035224,0.67,22.94,32562095,5150000,0.013699,0.52,22.53,27281690,5150000,-0.017873,0.455,22.44,23149019,5150000,-0.003995,0.00328,1
13.Jun.08,0.71,22.63,31789596,5150000,0.035224,0.67,22.94,32562095,5150000,0.013699,0.52,22.53,27281690,5150000,-0.017873,0.455,22.44,23149019,5150000,-0.003995,0.73,22.7,41127244,5150000,0.011586,0.015046,0
16.Jun.08,0.67,22.94,32562095,5150000,0.013699,0.52,22.53,27281690,5150000,-0.017873,0.455,22.44,23149019,5150000,-0.003995,0.73,22.7,41127244,5150000,0.011586,0.768,22.1,52719439,5150000,-0.026432,0.000081,0
17.Jun.08,0.52,22.53,27281690,5150000,-0.017873,0.455,22.44,23149019,5150000,-0.003995,0.73,22.7,41127244,5150000,0.011586,0.768,22.1,52719439,5150000,-0.026432,0.58,22.08,32593729,5150000,-0.000905,-0.006771,1
18.Jun.08,0.455,22.44,23149019,5150000,-0.003995,0.73,22.7,41127244,5150000,0.011586,0.768,22.1,52719439,5150000,-0.026432,0.58,22.08,32593729,5150000,-0.000905,0.62,22.23,28450271,5150000,0.006793,-0.009712,1
19.Jun.08,0.73,22.7,41127244,5150000,0.011586,0.768,22.1,52719439,5150000,-0.026432,0.58,22.08,32593729,5150000,-0.000905,0.62,22.23,28450271,5150000,0.006793,0.66,22.55,61229808,5150000,0.014395,0.003752,0
20.Jun.08,0.768,22.1,52719439,5150000,-0.026432,0.58,22.08,32593729,5150000,-0.000905,0.62,22.23,28450271,5150000,0.006793,0.66,22.55,61229808,5150000,0.014395,0.805,21.42,70022740,5150000,-0.050111,-0.018543,0
23.Jun.08,0.58,22.08,32593729,5150000,-0.000905,0.62,22.23,28450271,5150000,0.006793,0.66,22.55,61229808,5150000,0.014395,0.805,21.42,70022740,5150000,-0.050111,0.74,21.29,40308419,5155842,-0.006069,0.000053,0
24.Jun.08,0.62,22.23,28450271,5150000,0.006793,0.66,22.55,61229808,5150000,0.014395,0.805,21.42,70022740,5150000,-0.050111,0.74,21.29,40308419,5155842,-0.006069,0.3526,21,36329442,5155842,-0.013621,-0.002815,1
25.Jun.08,0.66,22.55,61229808,5150000,0.014395,0.805,21.42,70022740,5150000,-0.050111,0.74,21.29,40308419,5155842,-0.006069,0.3526,21,36329442,5155842,-0.013621,0.69,21.31,47134435,5155842,0.014762,0.005843,0
26.Jun.08,0.805,21.42,70022740,5150000,-0.050111,0.74,21.29,40308419,5155842,-0.006069,0.3526,21,36329442,5155842,-0.013621,0.69,21.31,47134435,5155842,0.014762,0.6,20.82,32180768,5155842,-0.022994,-0.029365,0
27.Jun.08,0.74,21.29,40308419,5155842,-0.006069,0.3526,21,36329442,5155842,-0.013621,0.69,21.31,47134435,5155842,0.014762,0.6,20.82,32180768,5155842,-0.022994,0.5,20.73,21472816,5155842,-0.004323,-0.003717,1
30.Jun.08,0.3526,21,36329442,5155842,-0.013621,0.69,21.31,47134435,5155842,0.014762,0.6,20.82,32180768,5155842,-0.022994,0.5,20.73,21472816,5155842,-0.004323,0.72,21.09,34344496,5155842,0.017366,0.001267,1
1.Jul.08,0.69,21.31,47134435,5155842,0.014762,0.6,20.82,32180768,5155842,-0.022994,0.5,20.73,21472816,5155842,-0.004323,0.72,21.09,34344496,5155842,0.017366,0.63,21.58,38512871,5155842,0.023234,0.003836,0
2.Jul.08,0.6,20.82,32180768,5155842,-0.022994,0.5,20.73,21472816,5155842,-0.004323,0.72,21.09,34344496,5155842,0.017366,0.63,21.58,38512871,5155842,0.023234,0.54,21.11,41701545,5155842,-0.021779,-0.018204,1
3.Jul.08,0.5,20.73,21472816,5155842,-0.004323,0.72,21.09,34344496,5155842,0.017366,0.63,21.58,38512871,5155842,0.023234,0.54,21.11,41701545,5155842,-0.021779,0.4897,21.29,31664303,5155842,0.008527,0.001094,0
7.Jul.08,0.72,21.09,34344496,5155842,0.017366,0.63,21.58,38512871,5155842,0.023234,0.54,21.11,41701545,5155842,-0.021779,0.4897,21.29,31664303,5155842,0.008527,0.55,20.96,36884308,5155842,-0.0155,-0.008385,0
8.Jul.08,0.63,21.58,38512871,5155842,0.023234,0.54,21.11,41701545,5155842,-0.021779,0.4897,21.29,31664303,5155842,0.008527,0.55,20.96,36884308,5155842,-0.0155,0.931,20.45,38893584,5155842,-0.024332,0.01708,0
9.Jul.08,0.54,21.11,41701545,5155842,-0.021779,0.4897,21.29,31664303,5155842,0.008527,0.55,20.96,36884308,5155842,-0.0155,0.931,20.45,38893584,5155842,-0.024332,0.47,20.25,51035654,5155842,-0.00978,-0.022776,1
10.Jul.08,0.4897,21.29,31664303,5155842,0.008527,0.55,20.96,36884308,5155842,-0.0155,0.931,20.45,38893584,5155842,-0.024332,0.47,20.25,51035654,5155842,-0.00978,0.46,20.44,37598181,5155842,0.009383,0.00699,1
11.Jul.08,0.55,20.96,36884308,5155842,-0.0155,0.931,20.45,38893584,5155842,-0.024332,0.47,20.25,51035654,5155842,-0.00978,0.46,20.44,37598181,5155842,0.009383,0.67,20.86,37416383,5155842,0.020548,-0.01109,1
14.Jul.08,0.931,20.45,38893584,5155842,-0.024332,0.47,20.25,51035654,5155842,-0.00978,0.46,20.44,37598181,5155842,0.009383,0.67,20.86,37416383,5155842,0.020548,0.6,21.18,36404463,5155842,0.01534,-0.009028,0
15.Jul.08,0.47,20.25,51035654,5155842,-0.00978,0.46,20.44,37598181,5155842,0.009383,0.67,20.86,37416383,5155842,0.020548,0.6,21.18,36404463,5155842,0.01534,0.395,21.09,21452986,5155842,-0.004249,-0.010901,1
16.Jul.08,0.46,20.44,37598181,5155842,0.009383,0.67,20.86,37416383,5155842,0.020548,0.6,21.18,36404463,5155842,0.01534,0.395,21.09,21452986,5155842,-0.004249,0.47,21.59,32973749,5155842,0.023708,0.025064,0
17.Jul.08,0.67,20.86,37416383,5155842,0.020548,0.6,21.18,36404463,5155842,0.01534,0.395,21.09,21452986,5155842,-0.004249,0.47,21.59,32973749,5155842,0.023708,0.45,21.5,32379994,5155842,-0.004169,0.012013,0
18.Jul.08,0.6,21.18,36404463,5155842,0.01534,0.395,21.09,21452986,5155842,-0.004249,0.47,21.59,32973749,5155842,0.023708,0.45,21.5,32379994,5155842,-0.004169,0.54,20.95,30294392,5155842,-0.025581,0.000286,1
21.Jul.08,0.395,21.09,21452986,5155842,-0.004249,0.47,21.59,32973749,5155842,0.023708,0.45,21.5,32379994,5155842,-0.004169,0.54,20.95,30294392,5155842,-0.025581,0.338,20.95,22861627,5155842,0,-0.000539,0
22.Jul.08,0.47,21.59,32973749,5155842,0.023708,0.45,21.5,32379994,5155842,-0.004169,0.54,20.95,30294392,5155842,-0.025581,0.338,20.95,22861627,5155842,0,0.41,20.72,20871712,5155842,-0.010979,0.013492,1
23.Jul.08,0.45,21.5,32379994,5155842,-0.004169,0.54,20.95,30294392,5155842,-0.025581,0.338,20.95,22861627,5155842,0,0.41,20.72,20871712,5155842,-0.010979,0.73,21.43,31879989,5155842,0.034266,0.004064,0
24.Jul.08,0.54,20.95,30294392,5155842,-0.025581,0.338,20.95,22861627,5155842,0,0.41,20.72,20871712,5155842,-0.010979,0.73,21.43,31879989,5155842,0.034266,0.48,21.31,31645620,5155842,-0.0056,-0.023125,1
25.Jul.08,0.338,20.95,22861627,5155842,0,0.41,20.72,20871712,5155842,-0.010979,0.73,21.43,31879989,5155842,0.034266,0.48,21.31,31645620,5155842,-0.0056,0.925,21.53,37252499,5155842,0.010324,0.004168,0
28.Jul.08,0.41,20.72,20871712,5155842,-0.010979,0.73,21.43,31879989,5155842,0.034266,0.48,21.31,31645620,5155842,-0.0056,0.925,21.53,37252499,5155842,0.010324,0.42,21.5,25008432,5155842,-0.001393,-0.018597,0
29.Jul.08,0.73,21.43,31879989,5155842,0.034266,0.48,21.31,31645620,5155842,-0.0056,0.925,21.53,37252499,5155842,0.010324,0.42,21.5,25008432,5155842,-0.001393,0.45,21.25,26035694,5155842,-0.011628,0.023356,1
30.Jul.08,0.48,21.31,31645620,5155842,-0.0056,0.925,21.53,37252499,5155842,0.010324,0.42,21.5,25008432,5155842,-0.001393,0.45,21.25,26035694,5155842,-0.011628,0.9102,22.21,42677213,5155842,0.045176,0.016672,1
31.Jul.08,0.925,21.53,37252499,5155842,0.010324,0.42,21.5,25008432,5155842,-0.001393,0.45,21.25,26035694,5155842,-0.011628,0.9102,22.21,42677213,5155842,0.045176,0.88,22.86,42928505,5155842,0.029266,-0.013144,0
1.Aug.08,0.42,21.5,25008432,5155842,-0.001393,0.45,21.25,26035694,5155842,-0.011628,0.9102,22.21,42677213,5155842,0.045176,0.88,22.86,42928505,5155842,0.029266,0.56,22.75,38857853,5155842,-0.004812,-0.005578,1
4.Aug.08,0.45,21.25,26035694,5155842,-0.011628,0.9102,22.21,42677213,5155842,0.045176,0.88,22.86,42928505,5155842,0.029266,0.56,22.75,38857853,5155842,-0.004812,0.98,23.52,48749067,5155842,0.033846,-0.008966,0
5.Aug.08,0.9102,22.21,42677213,5155842,0.045176,0.88,22.86,42928505,5155842,0.029266,0.56,22.75,38857853,5155842,-0.004812,0.98,23.52,48749067,5155842,0.033846,0.6,23.08,33999234,5155842,-0.018708,0.028719,0
6.Aug.08,0.88,22.86,42928505,5155842,0.029266,0.56,22.75,38857853,5155842,-0.004812,0.98,23.52,48749067,5155842,0.033846,0.6,23.08,33999234,5155842,-0.018708,0.33,22.9,30108258,5162010,-0.007799,0.003354,1
7.Aug.08,0.56,22.75,38857853,5155842,-0.004812,0.98,23.52,48749067,5155842,0.033846,0.6,23.08,33999234,5155842,-0.018708,0.33,22.9,30108258,5162010,-0.007799,0.58,23.01,26117028,5162010,0.004804,-0.017934,1
8.Aug.08,0.98,23.52,48749067,5155842,0.033846,0.6,23.08,33999234,5155842,-0.018708,0.33,22.9,30108258,5162010,-0.007799,0.58,23.01,26117028,5162010,0.004804,0.65,23.19,32157333,5162010,0.007823,0.023893,0
11.Aug.08,0.6,23.08,33999234,5155842,-0.018708,0.33,22.9,30108258,5162010,-0.007799,0.58,23.01,26117028,5162010,0.004804,0.65,23.19,32157333,5162010,0.007823,0.53,23.06,26526766,5162010,-0.005606,0.006943,0
12.Aug.08,0.33,22.9,30108258,5162010,-0.007799,0.58,23.01,26117028,5162010,0.004804,0.65,23.19,32157333,5162010,0.007823,0.53,23.06,26526766,5162010,-0.005606,0.68,22.77,23243457,5162010,-0.012576,-0.012051,0
13.Aug.08,0.58,23.01,26117028,5162010,0.004804,0.65,23.19,32157333,5162010,0.007823,0.53,23.06,26526766,5162010,-0.005606,0.68,22.77,23243457,5162010,-0.012576,0.32,22.56,22491616,5162010,-0.009223,-0.002916,1
14.Aug.08,0.65,23.19,32157333,5162010,0.007823,0.53,23.06,26526766,5162010,-0.005606,0.68,22.77,23243457,5162010,-0.012576,0.32,22.56,22491616,5162010,-0.009223,0.45,22.66,21936854,5162010,0.004433,0.005522,0
15.Aug.08,0.53,23.06,26526766,5162010,-0.005606,0.68,22.77,23243457,5162010,-0.012576,0.32,22.56,22491616,5162010,-0.009223,0.45,22.66,21936854,5162010,0.004433,0.29,22.3,22441907,5162010,-0.015887,0.004076,1
18.Aug.08,0.68,22.77,23243457,5162010,-0.012576,0.32,22.56,22491616,5162010,-0.009223,0.45,22.66,21936854,5162010,0.004433,0.29,22.3,22441907,5162010,-0.015887,0.43,22.7,18335765,5162010,0.017937,-0.015098,0
19.Aug.08,0.32,22.56,22491616,5162010,-0.009223,0.45,22.66,21936854,5162010,0.004433,0.29,22.3,22441907,5162010,-0.015887,0.43,22.7,18335765,5162010,0.017937,0.52,22.21,20109617,5162010,-0.021586,-0.009315,0
20.Aug.08,0.45,22.66,21936854,5162010,0.004433,0.29,22.3,22441907,5162010,-0.015887,0.43,22.7,18335765,5162010,0.017937,0.52,22.21,20109617,5162010,-0.021586,0.37,22.15,16314827,5162010,-0.002701,0.006197,1
21.Aug.08,0.29,22.3,22441907,5162010,-0.015887,0.43,22.7,18335765,5162010,0.017937,0.52,22.21,20109617,5162010,-0.021586,0.37,22.15,16314827,5162010,-0.002701,0.44,22.34,21416254,5162010,0.008578,0.002495,1
22.Aug.08,0.43,22.7,18335765,5162010,0.017937,0.52,22.21,20109617,5162010,-0.021586,0.37,22.15,16314827,5162010,-0.002701,0.44,22.34,21416254,5162010,0.008578,0.46,22.64,18707067,5162010,0.013429,0.011333,0
25.Aug.08,0.52,22.21,20109617,5162010,-0.021586,0.37,22.15,16314827,5162010,-0.002701,0.44,22.34,21416254,5162010,0.008578,0.46,22.64,18707067,5162010,0.013429,0.73,21.93,35278890,5154000,-0.03136,-0.019625,0
26.Aug.08,0.37,22.15,16314827,5162010,-0.002701,0.44,22.34,21416254,5162010,0.008578,0.46,22.64,18707067,5162010,0.013429,0.73,21.93,35278890,5154000,-0.03136,0.87,21.55,43804446,5154000,-0.017328,0.003686,0
27.Aug.08,0.44,22.34,21416254,5162010,0.008578,0.46,22.64,18707067,5162010,0.013429,0.73,21.93,35278890,5154000,-0.03136,0.87,21.55,43804446,5154000,-0.017328,0.56,21.19,40985194,5154000,-0.016705,0.007983,0
28.Aug.08,0.46,22.64,18707067,5162010,0.013429,0.73,21.93,35278890,5154000,-0.03136,0.87,21.55,43804446,5154000,-0.017328,0.56,21.19,40985194,5154000,-0.016705,0.97,19.93,80254571,5154000,-0.059462,0.01484,1
29.Aug.08,0.73,21.93,35278890,5154000,-0.03136,0.87,21.55,43804446,5154000,-0.017328,0.56,21.19,40985194,5154000,-0.016705,0.97,19.93,80254571,5154000,-0.059462,0.62,20.07,47202600,5154000,0.007025,-0.013724,0
2.Sep.08,0.87,21.55,43804446,5154000,-0.017328,0.56,21.19,40985194,5154000,-0.016705,0.97,19.93,80254571,5154000,-0.059462,0.62,20.07,47202600,5154000,0.007025,1.71,19.26,93827880,5154000,-0.040359,-0.004093,0
3.Sep.08,0.56,21.19,40985194,5154000,-0.016705,0.97,19.93,80254571,5154000,-0.059462,0.62,20.07,47202600,5154000,0.007025,1.71,19.26,93827880,5154000,-0.040359,0.83,19.17,62469465,5154000,-0.004673,-0.002035,0
4.Sep.08,0.97,19.93,80254571,5154000,-0.059462,0.62,20.07,47202600,5154000,0.007025,1.71,19.26,93827880,5154000,-0.040359,0.83,19.17,62469465,5154000,-0.004673,0.37,19.16,52166194,5154000,-0.000522,-0.029922,1
5.Sep.08,0.62,20.07,47202600,5154000,0.007025,1.71,19.26,93827880,5154000,-0.040359,0.83,19.17,62469465,5154000,-0.004673,0.37,19.16,52166194,5154000,-0.000522,0.51,19.35,49981519,5154000,0.009917,0.004431,1
8.Sep.08,1.71,19.26,93827880,5154000,-0.040359,0.83,19.17,62469465,5154000,-0.004673,0.37,19.16,52166194,5154000,-0.000522,0.51,19.35,49981519,5154000,0.009917,0.63,19.61,39193267,5154000,0.013437,0.02051,0
9.Sep.08,0.83,19.17,62469465,5154000,-0.004673,0.37,19.16,52166194,5154000,-0.000522,0.51,19.35,49981519,5154000,0.009917,0.63,19.61,39193267,5154000,0.013437,0.57,19.01,41749406,5154458,-0.030597,-0.034138,0
10.Sep.08,0.37,19.16,52166194,5154000,-0.000522,0.51,19.35,49981519,5154000,0.009917,0.63,19.61,39193267,5154000,0.013437,0.57,19.01,41749406,5154458,-0.030597,0.65,18.96,61198518,5154458,-0.00263,0.006149,0
11.Sep.08,0.51,19.35,49981519,5154000,0.009917,0.63,19.61,39193267,5154000,0.013437,0.57,19.01,41749406,5154458,-0.030597,0.65,18.96,61198518,5154458,-0.00263,0.75,18.1,50137867,5154458,-0.045359,0.013806,1
12.Sep.08,0.63,19.61,39193267,5154000,0.013437,0.57,19.01,41749406,5154458,-0.030597,0.65,18.96,61198518,5154458,-0.00263,0.75,18.1,50137867,5154458,-0.045359,1.11,18.75,76747564,5154458,0.035912,0.002122,1
15.Sep.08,0.57,19.01,41749406,5154458,-0.030597,0.65,18.96,61198518,5154458,-0.00263,0.75,18.1,50137867,5154458,-0.045359,1.11,18.75,76747564,5154458,0.035912,6,20.07,76307685,5154458,0.0704,-0.047136,0
16.Sep.08,0.65,18.96,61198518,5154458,-0.00263,0.75,18.1,50137867,5154458,-0.045359,1.11,18.75,76747564,5154458,0.035912,6,20.07,76307685,5154458,0.0704,1.16,19.75,39592911,5154458,-0.015944,0.017515,0
17.Sep.08,0.75,18.1,50137867,5154458,-0.045359,1.11,18.75,76747564,5154458,0.035912,6,20.07,76307685,5154458,0.0704,1.16,19.75,39592911,5154458,-0.015944,0.91,19.69,42078821,5154458,-0.003038,-0.047133,1
18.Sep.08,1.11,18.75,76747564,5154458,0.035912,6,20.07,76307685,5154458,0.0704,1.16,19.75,39592911,5154458,-0.015944,0.91,19.69,42078821,5154458,-0.003038,0.73,19.95,32234322,5154458,0.013205,0.043342,1
19.Sep.08,6,20.07,76307685,5154458,0.0704,1.16,19.75,39592911,5154458,-0.015944,0.91,19.69,42078821,5154458,-0.003038,0.73,19.95,32234322,5154458,0.013205,0.61,20.47,40432467,5154458,0.026065,0.040257,1
22.Sep.08,1.16,19.75,39592911,5154458,-0.015944,0.91,19.69,42078821,5154458,-0.003038,0.73,19.95,32234322,5154458,0.013205,0.61,20.47,40432467,5154458,0.026065,0.8696,20.62,39221834,5154458,0.007328,-0.038237,0
23.Sep.08,0.91,19.69,42078821,5154458,-0.003038,0.73,19.95,32234322,5154458,0.013205,0.61,20.47,40432467,5154458,0.026065,0.8696,20.62,39221834,5154458,0.007328,2.53,18.77,59109546,5154458,-0.089719,-0.015633,1
24.Sep.08,0.73,19.95,32234322,5154458,0.013205,0.61,20.47,40432467,5154458,0.026065,0.8696,20.62,39221834,5154458,0.007328,2.53,18.77,59109546,5154458,-0.089719,1.31,20.31,51036498,5154458,0.082046,-0.001978,0
25.Sep.08,0.61,20.47,40432467,5154458,0.026065,0.8696,20.62,39221834,5154458,0.007328,2.53,18.77,59109546,5154458,-0.089719,1.31,20.31,51036498,5154458,0.082046,0.64,19.86,35077923,5154458,-0.022157,0.019656,0
26.Sep.08,0.8696,20.62,39221834,5154458,0.007328,2.53,18.77,59109546,5154458,-0.089719,1.31,20.31,51036498,5154458,0.082046,0.64,19.86,35077923,5154458,-0.022157,0.63,19.49,43966574,5154458,-0.01863,0.003167,0
29.Sep.08,2.53,18.77,59109546,5154458,-0.089719,1.31,20.31,51036498,5154458,0.082046,0.64,19.86,35077923,5154458,-0.022157,0.63,19.49,43966574,5154458,-0.01863,1.06,19.48,53661323,5154458,-0.000513,-0.087897,0
30.Sep.08,1.31,20.31,51036498,5154458,0.082046,0.64,19.86,35077923,5154458,-0.022157,0.63,19.49,43966574,5154458,-0.01863,1.06,19.48,53661323,5154458,-0.000513,2.05,18.3,79751847,5154458,-0.060575,0.054203,0
1.Oct.08,0.64,19.86,35077923,5154458,-0.022157,0.63,19.49,43966574,5154458,-0.01863,1.06,19.48,53661323,5154458,-0.000513,2.05,18.3,79751847,5154458,-0.060575,1.7241,16.78,64087299,5154458,-0.08306,-0.004544,1
2.Oct.08,0.63,19.49,43966574,5154458,-0.01863,1.06,19.48,53661323,5154458,-0.000513,2.05,18.3,79751847,5154458,-0.060575,1.7241,16.78,64087299,5154458,-0.08306,1.62,16.88,75917507,5154458,0.005959,-0.040291,0
3.Oct.08,1.06,19.48,53661323,5154458,-0.000513,2.05,18.3,79751847,5154458,-0.060575,1.7241,16.78,64087299,5154458,-0.08306,1.62,16.88,75917507,5154458,0.005959,1.56,16.21,58118949,5154458,-0.039692,-0.013506,1
6.Oct.08,2.05,18.3,79751847,5154458,-0.060575,1.7241,16.78,64087299,5154458,-0.08306,1.62,16.88,75917507,5154458,0.005959,1.56,16.21,58118949,5154458,-0.039692,1.75,16.68,96947389,5154458,0.028995,-0.038518,1
7.Oct.08,1.7241,16.78,64087299,5154458,-0.08306,1.62,16.88,75917507,5154458,0.005959,1.56,16.21,58118949,5154458,-0.039692,1.75,16.68,96947389,5154458,0.028995,1.83,18.86,54677677,5154458,0.130695,-0.057395,0
8.Oct.08,1.62,16.88,75917507,5154458,0.005959,1.56,16.21,58118949,5154458,-0.039692,1.75,16.68,96947389,5154458,0.028995,1.83,18.86,54677677,5154458,0.130695,2.07,17.69,59434296,5154458,-0.062036,-0.011333,0
9.Oct.08,1.56,16.21,58118949,5154458,-0.039692,1.75,16.68,96947389,5154458,0.028995,1.83,18.86,54677677,5154458,0.130695,2.07,17.69,59434296,5154458,-0.062036,1.79,15.95,55101183,5154458,-0.098361,-0.076167,1
10.Oct.08,1.75,16.68,96947389,5154458,0.028995,1.83,18.86,54677677,5154458,0.130695,2.07,17.69,59434296,5154458,-0.062036,1.79,15.95,55101183,5154458,-0.098361,1.6802,16.99,70753281,5154458,0.065204,-0.011759,1
13.Oct.08,1.83,18.86,54677677,5154458,0.130695,2.07,17.69,59434296,5154458,-0.062036,1.79,15.95,55101183,5154458,-0.098361,1.6802,16.99,70753281,5154458,0.065204,1.78,17.02,52293912,5154458,0.001766,0.1158,1
14.Oct.08,2.07,17.69,59434296,5154458,-0.062036,1.79,15.95,55101183,5154458,-0.098361,1.6802,16.99,70753281,5154458,0.065204,1.78,17.02,52293912,5154458,0.001766,1.06,18.16,42585138,5154458,0.06698,-0.005322,0
15.Oct.08,1.79,15.95,55101183,5154458,-0.098361,1.6802,16.99,70753281,5154458,0.065204,1.78,17.02,52293912,5154458,0.001766,1.06,18.16,42585138,5154458,0.06698,0.82,17.69,46932004,5154458,-0.025881,-0.09035,0
16.Oct.08,1.6802,16.99,70753281,5154458,0.065204,1.78,17.02,52293912,5154458,0.001766,1.06,18.16,42585138,5154458,0.06698,0.82,17.69,46932004,5154458,-0.025881,0.89,17.17,46864427,5154458,-0.029395,0.042507,0
17.Oct.08,1.78,17.02,52293912,5154458,0.001766,1.06,18.16,42585138,5154458,0.06698,0.82,17.69,46932004,5154458,-0.025881,0.89,17.17,46864427,5154458,-0.029395,1.46,16.95,62157174,5154458,-0.012813,-0.006213,0
20.Oct.08,1.06,18.16,42585138,5154458,0.06698,0.82,17.69,46932004,5154458,-0.025881,0.89,17.17,46864427,5154458,-0.029395,1.46,16.95,62157174,5154458,-0.012813,1.2325,16.2,54151317,5154458,-0.044248,0.047685,0
21.Oct.08,0.82,17.69,46932004,5154458,-0.025881,0.89,17.17,46864427,5154458,-0.029395,1.46,16.95,62157174,5154458,-0.012813,1.2325,16.2,54151317,5154458,-0.044248,1.46,15.77,62876674,5154458,-0.026543,-0.0308,1
22.Oct.08,0.89,17.17,46864427,5154458,-0.029395,1.46,16.95,62157174,5154458,-0.012813,1.2325,16.2,54151317,5154458,-0.044248,1.46,15.77,62876674,5154458,-0.026543,2.11,17.62,48692481,5154458,0.117311,-0.061013,0
23.Oct.08,1.46,16.95,62157174,5154458,-0.012813,1.2325,16.2,54151317,5154458,-0.044248,1.46,15.77,62876674,5154458,-0.026543,2.11,17.62,48692481,5154458,0.117311,1.6,17.29,58715945,5154458,-0.018729,0.012634,1
24.Oct.08,1.2325,16.2,54151317,5154458,-0.044248,1.46,15.77,62876674,5154458,-0.026543,2.11,17.62,48692481,5154458,0.117311,1.6,17.29,58715945,5154458,-0.018729,0.82,18.32,71484460,5154458,0.059572,-0.034511,0
27.Oct.08,1.46,15.77,62876674,5154458,-0.026543,2.11,17.62,48692481,5154458,0.117311,1.6,17.29,58715945,5154458,-0.018729,0.82,18.32,71484460,5154458,0.059572,0.81,18.29,55114848,5154458,-0.001637,-0.031764,1
28.Oct.08,2.11,17.62,48692481,5154458,0.117311,1.6,17.29,58715945,5154458,-0.018729,0.82,18.32,71484460,5154458,0.059572,0.81,18.29,55114848,5154458,-0.001637,0.37,18.33,28389099,5154458,0.002187,0.10789,1
29.Oct.08,1.6,17.29,58715945,5154458,-0.018729,0.82,18.32,71484460,5154458,0.059572,0.81,18.29,55114848,5154458,-0.001637,0.37,18.33,28389099,5154458,0.002187,0.68,18.9,38664883,5154458,0.031097,-0.011079,0
30.Oct.08,0.82,18.32,71484460,5154458,0.059572,0.81,18.29,55114848,5154458,-0.001637,0.37,18.33,28389099,5154458,0.002187,0.68,18.9,38664883,5154458,0.031097,1.0502,17.82,37384639,5154458,-0.057143,0.025804,0
31.Oct.08,0.81,18.29,55114848,5154458,-0.001637,0.37,18.33,28389099,5154458,0.002187,0.68,18.9,38664883,5154458,0.031097,1.0502,17.82,37384639,5154458,-0.057143,0.93,16.85,54595877,5154458,-0.054433,0.015365,1
3.Nov.08,0.37,18.33,28389099,5154458,0.002187,0.68,18.9,38664883,5154458,0.031097,1.0502,17.82,37384639,5154458,-0.057143,0.93,16.85,54595877,5154458,-0.054433,0.69,17.53,35137165,5154458,0.040356,-0.002529,1
4.Nov.08,0.68,18.9,38664883,5154458,0.031097,1.0502,17.82,37384639,5154458,-0.057143,0.93,16.85,54595877,5154458,-0.054433,0.69,17.53,35137165,5154458,0.040356,0.48,17.56,24816845,5154458,0.001711,0.040826,0
5.Nov.08,1.0502,17.82,37384639,5154458,-0.057143,0.93,16.85,54595877,5154458,-0.054433,0.69,17.53,35137165,5154458,0.040356,0.48,17.56,24816845,5154458,0.001711,0.73,17.29,35683243,5154458,-0.015376,-0.052677,0
6.Nov.08,0.93,16.85,54595877,5154458,-0.054433,0.69,17.53,35137165,5154458,0.040356,0.48,17.56,24816845,5154458,0.001711,0.73,17.29,35683243,5154458,-0.015376,0.64,16.47,44447657,5154458,-0.047426,-0.050264,1
